ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PCF_VIOL_CATEGORY,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,SANDAG_CASE_ID,LATITUDE_sandag,LONGITUDE_sandag,X,Y,Location_sandag,Reservation_sandag,Shape
2021,0,0.035416667,Saturday,OCEANSIDE BL,BEVERLY GLEN DR,11,West,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Fatal,1,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Felony,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,1,0,0,0,93017902021,33.21282186,-117.2752852,6248088.954,2022602.499,Oceanside,Not Reservation Land,0xB6080000010CE0EB103DA6D557410090D87FCADC3E41
2021,0,0.010416667,Wednesday,EL CAJON BL,JESSIE AV,97,East,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,,0,FALSE,TRUE,FALSE,FALSE,TRUE,Pickup Or Panel Truck,0,1,0,0,0,0,1,0,0,93451242021,32.768558,-117.0373514,6319638.276,1860329.515,La Mesa,Not Reservation Land,0xB6080000010C70DAA391851B58418050E583E9623C41
2021,0,0.03125,Thursday,PLAZA BONITA RD,BONITA RD,624,North,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,93537572021,32.6529558,-117.0660754,6310479.478,1818337.195,National City,Not Reservation Land,0xB6080000010C302792DE93125841C0B9EB31E1BE3B41
2021,0,0.013888889,Wednesday,CONVOY ST,AERO DR,52,North,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Wet,Loose Material on Roadway,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,93911622021,32.8113186,-117.1534901,6284072.872,1876176.694,San Diego,Not Reservation Land,0xB6080000010CD089D437CAF85741C0879EB1D0A03C41
2021,0,0.01875,Thursday,EL CAJON BL,WILLIAMS AV,17,East,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,93667212021,32.76845348,-117.03703,6319736.806,1860290.741,La Mesa,Not Reservation Land,0xB6080000010CB08794339E1B584100CDC8BDC2623C41
2021,0,0.007638889,Tuesday,LA JOLLA BL,CAMINO DE LA COSTA,106,South,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,93548442021,32.81731463,-117.2717168,6247770.184,1878693.584,San Diego,Not Reservation Land,0xB6080000010CC018CE8B56D55741C0379F95A5AA3C41
2021,0,0.030555556,Sunday,S COAST HWY 101,W K ST,229,South,Not Intersection,Not State Highway,,NULL,No State Highway,Not Stated,Injury (Other Visible),0,2,3,Improper Passing,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,1,0,0,0,2,0,0,94266632021,33.03623088,-117.2920265,6242326.709,1958403.463,Encinitas,Not Reservation Land,0xB6080000010CA09B67AD05D05741C09D8D7603E23D41
2019,0,0.020833333,Wednesday,WIGHTMAN ST,35TH ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,"Holes, Deep Ruts",Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,88290952019,32.7478933,-117.1180808,6294759.999,1853008,San Diego,Not Reservation Land,0xB6080000010C609DEEFF39035841C057000050463C41
2019,0,0.031944444,Sunday,PINE ST,6TH AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unknown,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,88533322019,33.11441572,-117.0837562,6306380,1986276,Escondido,Not Reservation Land,0xB6080000010CC09FFFFF920E584180ABF7FFE34E3E41
2019,0,0.03125,Wednesday,HOWARD AV,AUTO PARK WY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,88706602019,33.11522176,-117.1089938,6298655,1986632,Escondido,Not Reservation Land,0xB6080000010CF01D00C0070758410083090048503E41
2019,0,0.036111111,Sunday,EL CAJON BL,RT 15,0,"Not Stated, in intersection",Intersection,State Highway,15,4.925,Ramp (or Collector),"Ramp Exit, Last 50 Feet",Injury (Complaint of Pain),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,88962272019,32.75517044,-117.1078127,6297938.862,1855629.542,San Diego,Not Reservation Land,0xB6080000010CA0112BB75406584180EBC08A8D503C41
2019,0,0.022916667,Wednesday,LANDIS ST,36TH ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Unsafe Speed,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,88978962019,32.74600578,-117.1156327,6295507,1852315,San Diego,Not Reservation Land,0xB6080000010CC02301C0F4035841C02B05009B433C41
2019,0,0.001388889,Friday,3RD AV,DAVIDSON ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Turning,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,89537102019,32.64299135,-117.0805707,6305989,1814747,Chula Vista,Not Reservation Land,0xB6080000010C90AF0140310E5841007E0500DBB03B41
2019,0,0.034722222,Monday,ASH ST,EL NORTE PKWY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Felony,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,TRUE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,89705202019,33.14387063,-117.0780607,6308209,1996979,Escondido,Not Reservation Land,0xB6080000010CE0D1FE3F5C10584100E40700B3783E41
2019,0,0.009027778,Sunday,IMPERIAL AV,13TH,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Automobile Right-Of-Way,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,89673852019,32.70628371,-117.1528063,6283952.07,1837959.73,San Diego,Not Reservation Land,0xB6080000010CB0717C04ACF85741800DDBBA870B3C41
2019,0,0.034722222,Wednesday,CHATEAU DR,PAOLA WY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,89450362019,32.82411623,-117.1783576,6276474,1880900,San Diego,Not Reservation Land,0xB6080000010CB04601805EF15741C0B2FFFF43B33C41
2019,0,0.009027778,Wednesday,N COAST HWY 101,B ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,89452952019,33.04877483,-117.2941978,6241707,1962974,Encinitas,Not Reservation Land,0xB6080000010C30F400C06ACF5741C0BAF8FFDDF33D41
2019,0,0.001388889,Saturday,CAMINO DEL MAR,15TH ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Passing,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,90402912019,32.95965538,-117.2652669,6250256,1930462,Del Mar,Not Reservation Land,0xB6080000010C30560000C4D7574100E4FCFFDD743D41
2019,0,0.006944444,Sunday,CLARA LEE AV,ZION AV,0,"Not Stated, in intersection",Not stated,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unknown,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,89875372019,32.79293643,-117.0889779,6303839.999,1869323,San Diego,Not Reservation Land,0xB6080000010C6019F2FF170C58414087F6FF0A863C41
2020,0,0.026388889,Monday,GARNET AV,JEWEL ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,90385152020,32.8002059,-117.2390011,6257762,1872372,San Diego,Not Reservation Land,0xB6080000010C10A5018018DF5741006AFFFFF3913C41
2020,0,0.015972222,Thursday,PARK BL,G ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Misdemeanor,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,90548172020,32.71261543,-117.1537752,6283674,1840266,San Diego,Not Reservation Land,0xB6080000010C40DC018066F85741005DF9FF89143C41
2020,0,0.038194444,Friday,WIGHTMAN ST,ARNOLD AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,90935392020,32.74758698,-117.1368051,6289002,1852945,San Diego,Not Reservation Land,0xB6080000010C6048FF7F9AFD5741C099080011463C41
2020,0,0.020138889,Wednesday,CARLSBAD BL,CHRISTIANSEN WY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,91142572020,33.15999746,-117.3524529,6224285,2003624,Carlsbad,Not Reservation Land,0xB6080000010CF00D024067BE5741C0F7FCFFA7923E41
2020,0,0.040972222,Tuesday,NORTH TWIN OAKS VALLEY DR,WINDY WY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,90728102020,33.15283171,-117.1615301,6282688.935,2000452.52,San Marcos,Not Reservation Land,0xB6080000010C8092D93B70F7574140B7238544863E41
2020,0,0.01875,Friday,NATIONAL CITY BL,EAST 2ND ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Improper Passing,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,90743492020,32.68098998,-117.1089431,6297369,1828643,National City,Not Reservation Land,0xB6080000010C1041FF3FC60558410039F6FF22E73B41
2020,0,0.004861111,Thursday,18TH ST,NATIONAL CITY BL,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Other Improper Driving,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,90751952020,32.66720512,-117.1035675,6298982,1823613.999,National City,Not Reservation Land,0xB6080000010C002700805907584180D7C3FF7DD33B41
2020,0,0.017361111,Wednesday,ENCINITAS BL,VILLAGE PARK WY,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Emergency Vehicle,0,1,0,0,0,0,1,0,0,91019302020,33.04505561,-117.2486153,6255661,1961484,Encinitas,Not Reservation Land,0xB6080000010C709C00400BDD57410084FAFF0BEE3D41
2020,0,0.013888889,Tuesday,SKYLINE TRUCK TRAIL,LAWSON VALLEY ROAD,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,9.12274E+11,32.73272877,-116.8209076,6386101,1846860,Unincorporated,Not Reservation Land,0xB6080000010C00BBFF3F6D5C584140A00A004C2E3C41
2020,0,0.036805556,Saturday,SPORTS ARENA BL,EAST DR,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,2,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,1,0,0,0,1,0,0,91461362020,32.75329662,-117.2097183,6266602.902,1855220.859,San Diego,Not Reservation Land,0xB6080000010C70FDBAB9BAE7574180C0EDDBF44E3C41
2020,0,0,Sunday,10TH AV,UNIVERSITY AV,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,91701922020,32.74843129,-117.1552776,6283325,1853301,San Diego,Not Reservation Land,0xB6080000010CC08B02400FF8574100F1040075473C41
2020,0,0,Tuesday,TORREY PINES RD,EXCHANGE PL,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,NULL,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,91797952020,32.84599182,-117.268664,6248810,1889118.001,San Diego,Not Reservation Land,0xB6080000010C6057FF7F5AD65741C01D3E005ED33C41
2020,0,0.023611111,Thursday,PALM AV,DESTY ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Misdemeanor,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,91543912020,32.58393261,-117.0772004,6306856,1793251,San Diego,Not Reservation Land,0xB6080000010C002700000A0F584180590600E35C3B41
2020,0,0.038194444,Saturday,UNIVERSITY AV,PARK BL,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,91924142020,32.74842788,-117.1463334,6286075,1853276,San Diego,Not Reservation Land,0xB6080000010C6070FEBFBEFA5741C03708005C473C41
2020,0,0.011805556,Tuesday,SALMON RIVER RD,ADOLPHIA ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unknown,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,91650672020,32.95277176,-117.1205213,6294632,1927556,San Diego,Not Reservation Land,0xB6080000010C408FFDFF1903584180C3F6FF83693D41
2020,0,0.005555556,Thursday,SEAGAZE ST,CLEVELAND ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,91872022020,33.1941106,-117.3803843,6215872,2016127,Oceanside,Not Reservation Land,0xB6080000010C1037FEFF2FB657414045F8FF7EC33E41
2019,0,0.014583333,Thursday,32ND ST,OCEAN VIEW BL,5,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Misdemeanor,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,87876432019,32.70121455,-117.1252047,6292427.079,1836042.999,San Diego,Not Reservation Land,0xB6080000010CC0C214C5F20058418058DEFF0A043C41
2019,0,0.009027778,Saturday,BROOKHAVEN RD,CAREYBROOK LN,165,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,88068722019,32.69529762,-117.0320255,6321075.517,1833662.4,San Diego,Not Reservation Land,0xB6080000010C806019E1EC1C584140754B66BEFA3B41
2019,0,0.03125,Thursday,FANUEL ST,GRAND AV,62,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,Not Stated,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,88203872019,32.79683589,-117.2458248,6255653.533,1871165.844,San Diego,Not Reservation Land,0xB6080000010C90C31F6209DD574100E021D83D8D3C41
2019,0,0.038194444,Saturday,NORTH TORREY PINES RD,MUIR COLLEGE DR,500,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Passing,Misdemeanor,Sideswipe,Bicycle,No Pedestrian Involved,Dry,Other,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,88295252019,32.87697841,-117.2438252,6256545.922,1900318.228,San Diego,Not Reservation Land,0xB6080000010CC0E9097BE8DD57410013573A1EFF3C41
2019,0,0.036111111,Tuesday,4TH AV,B ST,25,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Following Too Closely,Misdemeanor,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,88438022019,32.71788257,-117.1611121,6281434,1842201.999,San Diego,Not Reservation Land,0xB6080000010CA001008036F65741801EBDFF191C3C41
2019,0,0.030555556,Thursday,COSOY WY,JACKSON ST,9,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Pickup Or Panel Truck,0,1,0,0,0,0,1,0,0,88350652019,32.75500782,-117.1937974,6271503.324,1855798.769,San Diego,Not Reservation Land,0xB6080000010C20F8B6D483EC57410026DFC436513C41
2019,0,0.009722222,Tuesday,GILMAN DR,EVENING WY,80,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,88743032019,32.86942596,-117.2381524,6258261.472,1897553.867,San Diego,Not Reservation Land,0xB6080000010C3020335E95DF57418070F0DD51F43C41
2019,0,0.003472222,Thursday,MORENA BL,NAPIER ST,153,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Fatal,1,0,2,Unsafe Speed,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Pickup Or Panel Truck,0,0,0,0,0,1,0,0,0,89394232019,32.78273584,-117.2070165,6267531.862,1865924.128,San Diego,Not Reservation Land,0xB6080000010C00032DF7A2E85741C002B220C4783C41
2019,0,0.03125,Friday,ROSECRANS ST,MIDWAY DR,303,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,88878392019,32.75033488,-117.2055629,6267870.596,1854131.552,San Diego,Not Reservation Land,0xB6080000010C904525A6F7E8574100CB488DB34A3C41
2019,0,0.018055556,Saturday,FOOTHILL DR,EAST VISTA WY,250,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,89620652019,33.21731002,-117.225479,6263336.897,2024089.319,Vista,Not Reservation Land,0xB6080000010CC07F64398AE45741C078A55199E23E41
